strategy_date,training_date,analysis_window,learned_rule,fast_score,fast_level,next_session_plan,fit_reasons,rank,code,name,push_level,emotion_score,day_return_pct,pre5_return_pct,market_regime,market_1d_pct,market_5d_pct,market_price_date,market_lag_days,market_source,relative_1d_pct,relative_5d_pct,market_adjustment,close_position,volume_ratio_5,dist_ma20_pct,consecutive_days,rank_change,capture_type,snapshot_time,reasons,risks
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,76.03,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,68,603823,百合花,不推送,62.28,8.35,9.16,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,9.63,13.32,2.0,0.945,1.02,13.9,5,9.0,intraday_1430,2026-07-23 14:30:00,当日强涨；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；弱市中个股相对抗跌,热度可能进入后段；后段人气股在偏弱环境里更谨慎；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,75.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,6,600584,长电科技,不推送,60.0,9.27,1.11,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,10.55,5.27,2.0,1.0,1.05,-11.0,53,-1.0,intraday_1430,2026-07-23 14:30:00,人气Top10；当日强涨；收在日内高位；温和放量；持续霸榜；弱市中个股相对抗跌,仍在20日线下方；热度可能进入后段；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,74.96,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,51,300164,通源石油,观察池,86.58,15.55,22.82,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,16.83,26.98,2.0,0.894,0.96,27.95,1,24.0,intraday_1430,2026-07-23 14:30:00,当日涨停附近；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；弱市中个股相对抗跌；v2低分涨停修正；v3尾盘缩量强承接,后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,74.46,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,46,603993,洛阳钼业,不推送,58.8,5.57,10.11,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,6.85,14.27,2.0,0.573,1.67,9.98,2,2.0,intraday_1430,2026-07-23 14:30:00,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；v2连榜升温修正；v3热点早段优先,弱市先收缩执行；v3尾盘承接一般
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,72.44,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,47,002141,贤丰控股,不推送,54.3,7.14,-11.17,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,8.42,-7.01,2.0,0.854,1.35,-1.45,3,-15.0,intraday_1430,2026-07-23 14:30:00,人气Top50；当日强涨；收盘承接较强；温和放量；连续上榜确认；弱市中个股相对抗跌,近5日趋势未确认
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,71.6,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,11,600664,哈药股份,不推送,48.0,1.88,9.92,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,3.16,14.08,2.0,0.818,1.03,37.09,9,4.0,intraday_1430,2026-07-23 14:30:00,人气Top20；收盘承接较强；温和放量；近5日趋势升温；持续霸榜；弱市中个股相对抗跌,偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,71.48,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,8,000815,美利云,观察池,83.3,9.98,37.2,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,11.26,41.36,2.0,1.0,3.13,26.57,4,20.0,intraday_1430,2026-07-23 14:30:00,人气Top10；当日涨停附近；收在日内高位；近5日强势延续；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,短线涨幅偏高；v3尾盘版回避放量过猛；涨停封板不可买
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,70.03,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,13,601899,紫金矿业,不推送,44.5,6.59,10.09,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,7.87,14.25,2.0,0.702,1.45,14.86,8,-4.0,intraday_1430,2026-07-23 14:30:00,人气Top20；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,68.66,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,55,600726,华电能源,观察池,72.58,10.0,22.43,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,11.28,26.59,2.0,1.0,2.3,13.77,1,5.0,intraday_1430,2026-07-23 14:30:00,当日涨停附近；收在日内高位；放量仍可控；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正,后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,68.66,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,100,002218,拓日新能,观察池,72.58,10.09,9.14,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,11.37,13.3,2.0,1.0,1.46,3.54,1,,intraday_1430,2026-07-23 14:30:00,当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,67.76,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,63,001896,豫能控股,不推送,70.58,5.51,12.07,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,6.79,16.23,2.0,0.836,0.87,0.28,2,-3.0,intraday_1430,2026-07-23 14:30:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；弱市中个股相对抗跌；v3尾盘缩量强承接,后段人气股在偏弱环境里更谨慎
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,64.62,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,44,603019,中科曙光,不推送,32.5,5.14,5.38,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,6.42,9.54,2.0,0.723,1.14,4.2,21,-25.0,intraday_1430,2026-07-23 14:30:00,人气Top50；当日上涨；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜,热度可能进入后段；人气排名明显回落；弱市先收缩执行；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,64.16,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,96,600900,长江电力,不推送,62.58,3.07,5.1,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,4.35,9.26,2.0,0.894,0.94,5.81,1,-8.0,intraday_1430,2026-07-23 14:30:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v3尾盘缩量强承接,后段人气股在偏弱环境里更谨慎
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,62.73,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；情绪分达近期强势线；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,33,002197,证通电子,观察池,68.3,9.94,,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,11.22,,2.0,1.0,,0.0,2,62.0,intraday_1430,2026-07-23 14:30:00,人气Top50；当日涨停附近；收在日内高位；站上20日线且不过热；连续上榜确认；人气排名明显上升；弱市中个股相对抗跌,涨停封板不可买
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,62.26,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势上榜阶段；情绪分达近期强势线；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；风险项扣分；弱市仍跑赢大盘,3,001258,立新能源,观察池,62.8,9.99,46.41,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,11.27,50.57,2.0,1.0,0.74,44.56,6,21.0,intraday_1430,2026-07-23 14:30:00,人气Top3；当日涨停附近；收在日内高位；持续霸榜；人气排名明显上升；弱市中个股相对抗跌；v3尾盘涨停延续,短线涨幅过热；偏离20日线较大；热度可能进入后段；弱市里的长连榜样本优先降权；Top3高热度拥挤，次日兑现风险；v3尾盘版回避高位长连榜；涨停封板不可买
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,61.46,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,97,002490,山东墨龙,观察池,56.58,10.04,1.46,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,11.32,5.62,2.0,1.0,1.13,6.13,1,-26.0,intraday_1430,2026-07-23 14:30:00,当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；弱市中个股相对抗跌,人气排名明显回落；后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,59.66,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,78,600406,国电南瑞,不推送,52.58,5.09,5.52,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,6.37,9.68,2.0,0.783,1.44,2.95,1,6.0,intraday_1430,2026-07-23 14:30:00,当日上涨；收盘承接较强；温和放量；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌,后段人气股在偏弱环境里更谨慎
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,54.73,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,24,002432,九安医疗,不推送,10.5,-4.04,5.56,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,-2.76,9.72,2.0,0.025,1.13,12.49,7,17.0,intraday_1430,2026-07-23 14:30:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；人气排名明显上升,当日转弱；收盘承接偏弱；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,52.76,优先观察,放入第一观察池，等待回落承接或人气继续上升。,命中近样本强势排名段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,25,600089,特变电工,不推送,32.8,-1.8,22.96,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,-0.52,27.12,2.0,0.47,1.31,13.65,1,47.0,intraday_1430,2026-07-23 14:30:00,人气Top50；温和放量；近5日趋势升温；站上20日线且不过热；人气排名明显上升；v3热点早段优先,当日转弱；弱市先收缩执行
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,52.76,优先观察,放入第一观察池，等待回落承接或人气继续上升。,命中近样本强势排名段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,42,601600,中国铝业,不推送,32.8,7.11,4.15,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,8.39,8.31,2.0,0.699,1.28,5.67,1,5.0,intraday_1430,2026-07-23 14:30:00,人气Top50；当日强涨；温和放量；站上20日线且不过热,弱市先收缩执行；v3尾盘半板但封单不强
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,52.02,优先观察,放入第一观察池，等待回落承接或人气继续上升。,命中近样本强势排名段；命中近样本强势上榜阶段；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,12,002185,华天科技,不推送,4.5,2.51,-9.57,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,3.79,-5.41,2.0,0.637,1.1,-11.64,53,-9.0,intraday_1430,2026-07-23 14:30:00,人气Top20；温和放量；持续霸榜,近5日趋势未确认；仍在20日线下方；热度可能进入后段；弱市先收缩执行；弱市里的长连榜样本优先降权；v3尾盘版回避高位长连榜
2026-07-23,2026-07-16,2026-07-16 -> 2026-07-23,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top50，上榜阶段=连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送17只: 持续霸榜、温和放量、人气Top50、人气排名明显上升；普通观察1只: 人气Top3、人气排名明显上升、弱市中个股相对抗跌、当日强涨。 当前为弱市模式：入池门槛提高，只优先保留明显跑赢大盘的票。,51.66,优先观察,放入第一观察池，等待回落承接或人气继续上升。,情绪分达近期强势线；近5日涨幅落在近期胜出区间；收盘承接不弱于近期胜出样本；弱市仍跑赢大盘,73,688347,华虹宏力,观察池,52.58,10.76,21.08,弱势,-1.28,-4.16,2026-07-22,1,common_index_cache,12.04,25.24,2.0,0.985,0.01,16.18,1,-29.0,intraday_1430,2026-07-23 14:30:00,当日涨停附近；收在日内高位；近5日趋势升温；站上20日线且不过热；弱市中个股相对抗跌；v2低分涨停修正,量能不足；人气排名明显回落；后段人气股在偏弱环境里更谨慎；涨停封板不可买
2026-07-24,2026-07-17,2026-07-17 -> 2026-07-24,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top3、Top50，上榜阶段=连续第2天、连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、温和放量、人气Top20、人气Top50；普通观察1只: v3热点早段优先、人气Top50、人气排名明显上升、弱市中个股相对抗跌。,107.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,20,002218,拓日新能,观察池,121.17,10.09,9.14,震荡,0.32,-1.73,2026-07-23,1,common_index_cache,9.77,10.87,4.0,1.0,1.46,3.54,2,80.0,intraday_1430,2026-07-24 14:30:00,人气Top20；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；连续上榜确认；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v2强势延续修正；v3热点早段优先,涨停封板不可买
2026-07-24,2026-07-17,2026-07-17 -> 2026-07-24,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top3、Top50，上榜阶段=连续第2天、连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、温和放量、人气Top20、人气Top50；普通观察1只: v3热点早段优先、人气Top50、人气排名明显上升、弱市中个股相对抗跌。,107.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,28,002396,星网锐捷,观察池,101.17,10.0,21.96,震荡,0.32,-1.73,2026-07-23,1,common_index_cache,9.68,23.69,4.0,1.0,1.03,30.94,15,0.0,intraday_1430,2026-07-24 14:30:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控；v2强势延续修正；v2低分涨停修正；v3尾盘涨停延续,偏离20日线较大；热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买
2026-07-24,2026-07-17,2026-07-17 -> 2026-07-24,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top3、Top50，上榜阶段=连续第2天、连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、温和放量、人气Top20、人气Top50；普通观察1只: v3热点早段优先、人气Top50、人气排名明显上升、弱市中个股相对抗跌。,107.0,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,47,603118,共进股份,观察池,111.17,9.98,20.82,震荡,0.32,-1.73,2026-07-23,1,common_index_cache,9.66,22.55,4.0,1.0,0.84,20.93,7,-2.0,intraday_1430,2026-07-24 14:30:00,人气Top50；当日涨停附近；收在日内高位；温和放量；近5日趋势升温；站上20日线且不过热；持续霸榜；震荡市里保持相对强势；震荡市里承接未失控；v2强势延续修正；v2低分涨停修正；v3尾盘涨停延续,热度可能进入后段；v3尾盘版回避高位长连榜；涨停封板不可买
2026-07-24,2026-07-17,2026-07-17 -> 2026-07-24,近样本强势阈值15%，偏好推送层级=普通观察，排名段=Top20、Top3、Top50，上榜阶段=连续第2天、连续4天及以上，情绪分不低于50。 低层级强势反哺：不推送12只: 持续霸榜、温和放量、人气Top20、人气Top50；普通观察1只: v3热点早段优先、人气Top50、人气排名明显上升、弱市中个股相对抗跌。,106.99,下个交易日主盯,先看开盘分歧后的承接，强转弱或量能失控就放弃。,命中近样本强势排名段；命中近样本强势上榜阶段；情绪分达近期强势线；近5日涨幅落在近期胜出区间；量比落在近期胜出区间；收盘承接不弱于近期胜出样本；相对大盘偏强,3,002156,通富微电,观察池,99.97,9.65,0.05,震荡,0.32,-1.73,2026-07-23,1,common_index_cache,9.33,1.78,4.0,0.955,1.0,6.51,57,18.0,intraday_1430,2026-07-24 14:30:00,人气Top3；当日涨停附近；收在日内高位；温和放量；站上20日线且不过热；持续霸榜；人气排名明显上升；震荡市里保持相对强势；震荡市里承接未失控；v3尾盘涨停延续,热度可能进入后段；Top3高热度拥挤，次日兑现风险；v3尾盘版回避高位长连榜；涨停封板不可买
